seqid	taxid	species
26223	5476	candida albicans
26225	5476	candida albicans
26226	5476	candida albicans
26227	5476	candida albicans
26228	5476	candida albicans
26229	5476	candida albicans
2623	5476	candida albicans
26230	5476	candida albicans
26232	5476	candida albicans
26233	5476	candida albicans
26235	5476	candida albicans
26239	5476	candida albicans
2624	5476	candida albicans
26241	5476	candida albicans
26243	5476	candida albicans
26244	5476	candida albicans
26246	5476	candida albicans
26247	5476	candida albicans
26248	5476	candida albicans
26250	5476	candida albicans
26251	5476	candida albicans
26252	5476	candida albicans
26253	5476	candida albicans
26254	5476	candida albicans
26255	5476	candida albicans
26256	5476	candida albicans
26258	5476	candida albicans
26261	5476	candida albicans
26262	5476	candida albicans
26263	5476	candida albicans
26265	5476	candida albicans
26267	5476	candida albicans
2627	5476	candida albicans
26270	5476	candida albicans
26271	5476	candida albicans
26272	5476	candida albicans
26273	5476	candida albicans
26274	5476	candida albicans
26276	5476	candida albicans
26278	5476	candida albicans
2628	5476	candida albicans
26280	5476	candida albicans
26282	5476	candida albicans
26283	5476	candida albicans
26284	5476	candida albicans
26285	5476	candida albicans
26288	5476	candida albicans
2629	5476	candida albicans
26292	5476	candida albicans
26293	5476	candida albicans
26294	5476	candida albicans
26295	5476	candida albicans
26296	5476	candida albicans
26297	5476	candida albicans
26298	5476	candida albicans
26299	5476	candida albicans
2630	5476	candida albicans
26301	5476	candida albicans
26302	5476	candida albicans
26305	5476	candida albicans
26306	5476	candida albicans
26307	5476	candida albicans
26310	5476	candida albicans
26311	5476	candida albicans
26314	5476	candida albicans
26316	5476	candida albicans
26319	5476	candida albicans
26320	5476	candida albicans
26321	5476	candida albicans
26322	5476	candida albicans
26323	5476	candida albicans
26324	5476	candida albicans
26325	5476	candida albicans
26327	5476	candida albicans
26328	5476	candida albicans
26329	5476	candida albicans
26330	5476	candida albicans
26331	5476	candida albicans
26332	5476	candida albicans
26334	5476	candida albicans
26336	5476	candida albicans
26337	5476	candida albicans
26338	5476	candida albicans
26339	5476	candida albicans
2634	5476	candida albicans
26341	5476	candida albicans
26342	5476	candida albicans
26343	5476	candida albicans
26347	5476	candida albicans
26349	5476	candida albicans
26351	5476	candida albicans
26353	5476	candida albicans
26354	5476	candida albicans
26356	5476	candida albicans
26357	5476	candida albicans
26358	5476	candida albicans
2636	5476	candida albicans
26360	5476	candida albicans
26361	5476	candida albicans
26362	5476	candida albicans
26363	5476	candida albicans
26364	5476	candida albicans
26366	5476	candida albicans
26369	5476	candida albicans
2637	5476	candida albicans
26370	5476	candida albicans
26371	5476	candida albicans
26372	5476	candida albicans
26373	5476	candida albicans
26374	5476	candida albicans
26375	5476	candida albicans
26376	5476	candida albicans
26380	5476	candida albicans
26381	5476	candida albicans
26383	5476	candida albicans
26384	5476	candida albicans
26385	5476	candida albicans
26386	5476	candida albicans
26387	5476	candida albicans
26388	5476	candida albicans
26389	5476	candida albicans
26390	5476	candida albicans
26392	5476	candida albicans
26393	5476	candida albicans
26394	5476	candida albicans
26395	5476	candida albicans
26399	5476	candida albicans
26400	5476	candida albicans
26401	5476	candida albicans
26405	5476	candida albicans
26406	5476	candida albicans
26407	5476	candida albicans
26409	5476	candida albicans
2641	5476	candida albicans
26410	5476	candida albicans
26411	5476	candida albicans
26413	5476	candida albicans
26414	5476	candida albicans
26415	5476	candida albicans
26416	5476	candida albicans
26418	5476	candida albicans
26419	5476	candida albicans
26420	5476	candida albicans
26421	5476	candida albicans
26422	5476	candida albicans
26425	5476	candida albicans
26426	5476	candida albicans
26428	5476	candida albicans
26429	5476	candida albicans
2643	5476	candida albicans
26431	5476	candida albicans
26433	5476	candida albicans
26434	5476	candida albicans
26436	5476	candida albicans
26437	5476	candida albicans
26438	5476	candida albicans
26439	5476	candida albicans
2644	5476	candida albicans
26441	5476	candida albicans
26442	5476	candida albicans
26443	5476	candida albicans
26445	5476	candida albicans
26446	5476	candida albicans
26447	5476	candida albicans
26448	5476	candida albicans
2645	5476	candida albicans
26450	5476	candida albicans
26451	5476	candida albicans
26452	5476	candida albicans
26455	5476	candida albicans
26457	5476	candida albicans
26458	5476	candida albicans
26459	5476	candida albicans
2646	5476	candida albicans
26460	5476	candida albicans
26462	5476	candida albicans
26463	5476	candida albicans
26464	5476	candida albicans
26465	5476	candida albicans
26466	5476	candida albicans
26467	5476	candida albicans
26468	5476	candida albicans
2647	5476	candida albicans
26470	5476	candida albicans
26471	5476	candida albicans
26472	5476	candida albicans
26476	5476	candida albicans
26477	5476	candida albicans
26479	5476	candida albicans
26481	5476	candida albicans
26482	5476	candida albicans
26483	5476	candida albicans
26485	5476	candida albicans
26486	5476	candida albicans
26487	5476	candida albicans
26489	5476	candida albicans
26490	5476	candida albicans
26491	5476	candida albicans
26492	5476	candida albicans
26493	5476	candida albicans
26495	5476	candida albicans
26497	5476	candida albicans
26498	5476	candida albicans
2650	5476	candida albicans
26500	5476	candida albicans
26501	5476	candida albicans
26505	5476	candida albicans
26507	5476	candida albicans
26508	5476	candida albicans
26509	5476	candida albicans
2651	5476	candida albicans
26511	5476	candida albicans
26512	5476	candida albicans
26513	5476	candida albicans
26518	5476	candida albicans
26519	5476	candida albicans
26520	5476	candida albicans
26521	5476	candida albicans
26523	5476	candida albicans
26524	5476	candida albicans
26525	5476	candida albicans
26526	5476	candida albicans
26527	5476	candida albicans
26528	5476	candida albicans
26529	5476	candida albicans
26530	5476	candida albicans
26532	5476	candida albicans
26534	5476	candida albicans
26536	5476	candida albicans
26538	5476	candida albicans
26539	5476	candida albicans
26540	5476	candida albicans
26541	5476	candida albicans
26542	5476	candida albicans
26543	5476	candida albicans
26544	5476	candida albicans
26545	5476	candida albicans
26546	5476	candida albicans
26547	5476	candida albicans
26549	5476	candida albicans
2655	5476	candida albicans
26550	5476	candida albicans
26551	5476	candida albicans
26552	5476	candida albicans
26554	5476	candida albicans
26555	5476	candida albicans
26556	5476	candida albicans
26557	5476	candida albicans
26558	5476	candida albicans
26560	5476	candida albicans
26561	5476	candida albicans
26562	5476	candida albicans
26563	5476	candida albicans
26564	5476	candida albicans
26566	5476	candida albicans
26567	5476	candida albicans
26569	5476	candida albicans
26571	5476	candida albicans
26574	5476	candida albicans
26575	5476	candida albicans
26576	5476	candida albicans
26580	5476	candida albicans
26582	5476	candida albicans
26583	5476	candida albicans
26586	5476	candida albicans
26587	5476	candida albicans
26589	5476	candida albicans
2659	5476	candida albicans
26590	5476	candida albicans
26591	5476	candida albicans
26592	5476	candida albicans
26593	5476	candida albicans
26594	5476	candida albicans
26595	5476	candida albicans
26596	5476	candida albicans
26597	5476	candida albicans
266	5476	candida albicans
2660	5476	candida albicans
26600	5476	candida albicans
26601	5476	candida albicans
26602	5476	candida albicans
26603	5476	candida albicans
26604	5476	candida albicans
26605	5476	candida albicans
26606	5476	candida albicans
26609	5476	candida albicans
2661	5476	candida albicans
26612	5476	candida albicans
26613	5476	candida albicans
26614	5476	candida albicans
26615	5476	candida albicans
26616	5476	candida albicans
26617	5476	candida albicans
26620	5476	candida albicans
26621	5476	candida albicans
26623	5476	candida albicans
26625	5476	candida albicans
26626	5476	candida albicans
26627	5476	candida albicans
26628	5476	candida albicans
26629	5476	candida albicans
26630	5476	candida albicans
26631	5476	candida albicans
26633	5476	candida albicans
26637	5476	candida albicans
26638	5476	candida albicans
26639	5476	candida albicans
26640	5476	candida albicans
26641	5476	candida albicans
26642	5476	candida albicans
26643	5476	candida albicans
26644	5476	candida albicans
26645	5476	candida albicans
26646	5476	candida albicans
26647	5476	candida albicans
26650	5476	candida albicans
26651	5476	candida albicans
26652	5476	candida albicans
26653	5476	candida albicans
26654	5476	candida albicans
26655	5476	candida albicans
26657	5476	candida albicans
26659	5476	candida albicans
2666	5476	candida albicans
26660	5476	candida albicans
26661	5476	candida albicans
26662	5476	candida albicans
26663	5476	candida albicans
26664	5476	candida albicans
26666	5476	candida albicans
26667	5476	candida albicans
26668	5476	candida albicans
26669	5476	candida albicans
2667	5476	candida albicans
26670	5476	candida albicans
26671	5476	candida albicans
26672	5476	candida albicans
26673	5476	candida albicans
26674	5476	candida albicans
26675	5476	candida albicans
26676	5476	candida albicans
26677	5476	candida albicans
26679	5476	candida albicans
2668	5476	candida albicans
26680	5476	candida albicans
26681	5476	candida albicans
26682	5476	candida albicans
26683	5476	candida albicans
26684	5476	candida albicans
26685	5476	candida albicans
26686	5476	candida albicans
26687	5476	candida albicans
26688	5476	candida albicans
26689	5476	candida albicans
26690	5476	candida albicans
26691	5476	candida albicans
26692	5476	candida albicans
26694	5476	candida albicans
26695	5476	candida albicans
26696	5476	candida albicans
26699	5476	candida albicans
26702	5476	candida albicans
26703	5476	candida albicans
26704	5476	candida albicans
26705	5476	candida albicans
26706	5476	candida albicans
26707	5476	candida albicans
26708	5476	candida albicans
26709	5476	candida albicans
26711	5476	candida albicans
26712	5476	candida albicans
26713	5476	candida albicans
26714	5476	candida albicans
26715	5476	candida albicans
26716	5476	candida albicans
26717	5476	candida albicans
26718	5476	candida albicans
26722	5476	candida albicans
26723	5476	candida albicans
26725	5476	candida albicans
26728	5476	candida albicans
26730	5476	candida albicans
26731	5476	candida albicans
26732	5476	candida albicans
26733	5476	candida albicans
26734	5476	candida albicans
26735	5476	candida albicans
26736	5476	candida albicans
26737	5476	candida albicans
2674	5476	candida albicans
26740	5476	candida albicans
26741	5476	candida albicans
26742	5476	candida albicans
26743	5476	candida albicans
26744	5476	candida albicans
26745	5476	candida albicans
26746	5476	candida albicans
26747	5476	candida albicans
26748	5476	candida albicans
26749	5476	candida albicans
26751	5476	candida albicans
26752	5476	candida albicans
26753	5476	candida albicans
26754	5476	candida albicans
26758	5476	candida albicans
26759	5476	candida albicans
26763	5476	candida albicans
26764	5476	candida albicans
26767	5476	candida albicans
26769	5476	candida albicans
26770	5476	candida albicans
26771	5476	candida albicans
26773	5476	candida albicans
26775	5476	candida albicans
26776	5476	candida albicans
26777	5476	candida albicans
26779	5476	candida albicans
2678	5476	candida albicans
26780	5476	candida albicans
26781	5476	candida albicans
26782	5476	candida albicans
26783	5476	candida albicans
26784	5476	candida albicans
26785	5476	candida albicans
26786	5476	candida albicans
26787	5476	candida albicans
2679	5476	candida albicans
26790	5476	candida albicans
26792	5476	candida albicans
26793	5476	candida albicans
26794	5476	candida albicans
26798	5476	candida albicans
26799	5476	candida albicans
268	5476	candida albicans
26800	5476	candida albicans
26803	5476	candida albicans
26804	5476	candida albicans
26805	5476	candida albicans
26806	5476	candida albicans
26808	5476	candida albicans
26810	5476	candida albicans
26811	5476	candida albicans
26812	5476	candida albicans
26813	5476	candida albicans
26814	5476	candida albicans
26815	5476	candida albicans
